timestamp,x,y,z
36934.075197625,5.0,0.1,0.4999999999256617
36934.085501583,5.0,0.1,0.4999999997554991
36934.097696166,5.0,0.1,0.49999999943182294
36934.109844083,5.0,0.1,0.49999999898202424
36934.1219005,5.0,0.1,0.4999999984147959
36934.134042958,5.000000000464158,0.1000000040853095,0.500000450984135
36934.146121208,5.000000007582537,0.10000006673814876,0.5000021263768012
36934.158237208,5.000000040294514,0.10000035465454979,0.5000048594750991
36934.170378708,5.000000126538136,0.10000111373287981,0.5000084842284396
36934.180612333,5.000000265010064,0.10000233250166837,0.5000126830045022
36934.192457083,5.000000536159224,0.10000471903662264,0.5000194299704183
36934.204614875,5.000000992246803,0.10000873331668257,0.500029103053643
36934.216739875,5.000001703323009,0.10001499189023279,0.5000421921111089
36934.228880666,5.000002772615271,0.10002440331329472,0.5000594219138004
36934.241027041,5.000004327002028,0.1000380843005525,0.5000814763727947
36934.25315,5.000006515443875,0.10005734591149198,0.500108985276463
36934.265338916,5.000009540917703,0.1000839746099973,0.5001428916886167
36934.277492416,5.000013593412227,0.10011964251070607,0.5001836557791116
36934.289651333,5.0000189236655785,0.1001665563620272,0.5002321189561784
36934.301860958,5.0000258318233755,0.10022735768994451,0.5002892645129732
36934.313995958,5.000034539756219,0.10030399898606379,0.500355232495247
36934.326144125,5.000045420426062,0.10039976240446202,0.5004311936077387
36934.338301916,5.000058826942981,0.10051775517022012,0.5005179294750965
36934.350467375,5.000075138598173,0.10066131467012557,0.5006162368358318
36934.360637125,5.00009128749687,0.10080343980572913,0.5007077691759452
36934.372792166,5.000113955638941,0.10100293707743178,0.5008290862551736
36934.384859958,5.000140497855158,0.10123652456463933,0.5009631608972348
36934.396884,5.00017139161164,0.10150840203041896,0.5011110457336824
36934.409071,5.000207709700534,0.1018280074366525,0.5012763199151831
36934.421229041,5.000249458860761,0.10219539624779618,0.5014574616789477
36934.433385375,5.000297225757435,0.10261572650228286,0.501655642401258
36934.44378525,5.00034327034646,0.10302088715193566,0.5018392742448382
36934.455918,5.000403499313968,0.10355084031396473,0.5020706121971825
36934.46805725,5.0004713012878,0.10414740167139605,0.5023210643284053
36934.480236041,5.000547462693373,0.10481748307561096,0.5025918139792444
36934.492340583,5.0006317955588315,0.1055594245089413,0.5028806175547557
36934.504468083,5.000725480653982,0.10638360990829808,0.5031900227068323
36934.516624875,5.0008291842317725,0.10729589851670325,0.5035206633172622
36934.52743525,5.00093008540082,0.10818350955410508,0.5038321089669001
36934.537987583,5.001036844940555,0.10912263826476776,0.5041520924766718
36934.550160416,5.00117060723579,0.11029928797697056,0.5045411675631732
36934.560530666,5.001293905067111,0.11138388349624515,0.5048896581829398
36934.571349333,5.00143206314893,0.11259920532622016,0.5052700513717016
36934.583505083,5.001599342974143,0.11407072292227578,0.5057183135339253
36934.595699583,5.001780444893902,0.11566387308091983,0.5061904989446522
36934.606314708,5.001949306226605,0.11714939462735177,0.5066199622995964
36934.618480833,5.002156101856482,0.11896871503287092,0.5071335079327755
36934.630640416,5.002377379983779,0.12091555726608826,0.5076698544103687
36934.642808791,5.002613871462066,0.12299638581208172,0.5082299017343965
36934.65504675,5.002867343696062,0.12522679084197066,0.5088168941070269
36934.667184583,5.003134646465719,0.12757909249286212,0.5094228051501705
36934.677279708,5.003369321725094,0.1296444386937069,0.5099447422322807
36934.689428875,5.003666968072865,0.1322642204774201,0.5105947544462718
36934.701620583,5.003982737774004,0.13504380963002682,0.5112714165869409
36934.7138335,5.004316589653511,0.13798289828784602,0.5119739425246714
36934.726017041,5.004667488354327,0.14107242640124304,0.5126995959985715
36934.738151791,5.005035053779958,0.14430910132791072,0.5134471722113277
36934.750263083,5.005420229033233,0.14770128379973935,0.514218200719993
36934.762383583,5.005824344913502,0.15126075508940975,0.515014800665889
36934.774198708,5.006236530584918,0.15489180908040537,0.5158152420846548
36934.786376416,5.006680513967281,0.15880354117178588,0.5166647449472145
36934.798566,5.007144679019054,0.16289370342580659,0.51753980323797
36934.810778875,5.00762981483595,0.1671693268590595,0.5184411337694141
36934.821072625,5.008054512592543,0.17091285129186742,0.5192196490577313
36934.833201375,5.0085736610211296,0.1754896172579702,0.5201588676190383
36934.844107125,5.009057937936256,0.1797596486164527,0.5210235386734905
36934.8562735,5.00961789858917,0.18469783283368257,0.5220105420124758
36934.868339375,5.0101939252537875,0.189778616757011,0.5230126872471663
36934.880520291,5.010796500390776,0.19509455817140983,0.5240477820462477
36934.892711041,5.011420882154783,0.2006039407160082,0.5251071379028573
36934.90486175,5.012064557030849,0.20628468772366956,0.5261862223083024
36934.917013833,5.012729719917826,0.2121562748556524,0.527288507088754
36934.929188166,5.0134176625982745,0.21823022276529994,0.5284158824879135
36934.941388916,5.014128821133376,0.22451050811755924,0.5295688220770504
36934.953554125,5.014859615402917,0.23096563613086962,0.5307414035631718
36934.9657335,5.015613015369083,0.2376219639261819,0.5319383311777992
36934.977577541,5.016366574165482,0.24428123863593004,0.5331243086727321
36934.989715208,5.017160211456835,0.2512963571220511,0.5343622036915309
36935.001856833,5.017975779648242,0.25850710481345485,0.5356233701105938
36935.014063916,5.018817586757189,0.2659517269788142,0.5369144412799967
36935.026240666,5.019679101411007,0.273572615318813,0.5382254430227359
36935.037375708,5.020485945335222,0.2807117034917716,0.5394444449393554
36935.049574708,5.021390716235361,0.2887193466302607,0.5408021079804731
36935.061743291,5.022314887470208,0.29690095787517107,0.5421797123941925
36935.072337541,5.023137057739907,0.304181482539313,0.5433978441073386
36935.084492166,5.024100400481864,0.3127144162622111,0.5448167266214738
36935.096687666,5.025088476187922,0.3214689808571259,0.5462633583313512
