timestamp,x,y,z
44901.836891083,5.0,9.0,0.9999999999368824
44901.847137083,5.0,9.0,0.9999999997773273
44901.858013708,5.0,9.0,0.999999999505124
44901.869083291,5.0,9.0,0.999999999122899
44901.88131975,5.0,9.0,0.9999999985812837
44901.893551208,5.0,9.0,0.9999999979195059
44901.904155,5.0,9.0,0.9999999972521924
44901.914906333,5.0,9.0,0.9999999964904069
44901.929524625,5.0,8.999999997264228,0.9999999953218683
44901.941583583,5.0,8.999999968669293,0.9999999943503656
44901.952982416,5.0,8.999999859333935,0.9999999937125607
44901.965455208,5.0,8.999999518606964,0.9999999939893462
44901.976579916,5.0,8.99999884438276,0.9999999948580116
44901.988600625,5.0,8.999997513835014,0.9999999963233723
44901.999237291,5.0,8.999995662221115,0.9999999990910002
44902.011138916,5.0,8.999992666429256,1.0000000054619318
44902.023266041,5.0,8.99998839419806,1.0000000176895718
44902.033448166,4.999999999999999,8.999983654352006,1.000000034420439
44902.043821291,4.999999999999998,8.999977521060972,1.000000059984384
44902.053961291,4.9999999999999964,8.999970006728978,1.0000000960611455
44902.064914541,4.999999999999994,8.99995986909423,1.0000001514162886
44902.076959375,4.99999999999999,8.999945800292423,1.0000002382895405
44902.089037333,4.999999999999985,8.999927969374783,1.0000003612623796
44902.099339166,4.999999999999979,8.99990922994536,1.0000005023526035
44902.111091041,4.999999999999969,8.999883144813584,1.000000715467222
44902.123190208,4.999999999999956,8.999850125270493,1.0000010069236402
44902.134275291,4.99999999999994,8.999813456178531,1.0000013524795164
44902.146039875,4.999999999999918,8.999766763251303,1.0000018194558185
44902.156775125,4.999999999999894,8.999716174131008,1.00000235184576
44902.168891208,4.9999999999998614,8.999648667786095,1.0000030975686804
44902.180898166,4.9999999999998215,8.99956946007649,1.0000040125850884
44902.1914795,4.99999999999978,8.999488262887802,1.0000049852196229
44902.203644333,4.999999999999723,8.999380212503809,1.000006325016097
44902.214815666,4.999999999999662,8.99926567878525,1.0000077888469616
44902.226686458,4.999999999999586,8.999126257171593,1.000009620110739
44902.237393833,4.999999999999508,8.99898338383906,1.000011539955366
44902.249434166,4.999999999999408,8.998801580599327,1.0000140357060707
44902.261462333,4.999999999999293,8.99859569181225,1.0000169182424288
44902.273496666,4.9999999999991624,8.998363366829915,1.0000202266748395
44902.283946541,4.999999999999035,8.998138629049146,1.0000234678773432
44902.296026583,4.999999999998871,8.997850247792925,1.000027676283092
44902.308179208,4.9999999999986855,8.997527053664031,1.000032443850609
44902.320239416,4.99999999999848,8.997171240315323,1.0000377384778332
44902.332382916,4.999999999998251,8.99677532808686,1.0000436704168292
44902.344293958,4.999999999998003,8.996348004485544,1.0000501048710069
44902.355388791,4.99999999999775,8.995913211437708,1.0000566696504274
44902.365764166,4.999999999997494,8.995472851068378,1.0000633236870817
44902.376133416,4.9999999999972164,8.99499858530503,1.0000704873511288
44902.387080708,4.9999999999969,8.994459121528456,1.0000786217293596
44902.399245375,4.99999999999652,8.99381080644452,1.0000883540803769
44902.410915875,4.999999999996125,8.993138261334924,1.0000983644197918
44902.423041958,4.999999999995682,8.99238463415791,1.0001094462668043
44902.43506125,4.999999999995208,8.991580152564946,1.0001210930324533
44902.447198041,4.999999999994696,8.990707359934085,1.0001334954733696
44902.457503583,4.999999999994233,8.98991683360169,1.000144500271945
44902.468886208,4.999999999993693,8.988989150915216,1.0001571315739968
44902.480961291,4.999999999993086,8.987940478068138,1.0001710547048117
44902.493123333,4.999999999992442,8.986814955880527,1.0001855881918547
