timestamp,x,y,z
44901.72526025,5.0,1.0,0.9999999999249163
44901.761248125,5.0,1.0,0.9999999989093568
44901.77871725,5.0,1.0,0.9999999980086296
44901.806599416,5.0,1.0,0.9999999960808296
44901.838317083,5.0,1.0,0.9999999932087525
44901.849353375,5.0,1.0,0.9999999920527937
44901.866533833,5.0,1.0,0.9999999901104849
44901.878034333,5.0,1.000000001880978,0.9999999883750922
44901.889785083,5.0,1.0000000321779314,0.9999999857000702
44901.901452958,5.0,1.0000001722575693,0.9999999820634988
44901.913054291,5.0,1.0000005717668898,0.9999999778502753
44901.92656175,5.000000000000001,1.0000016772374267,0.9999999736826098
44901.937877625,5.000000000000003,1.0000034874718877,0.9999999707124614
44901.950738916,5.000000000000005,1.0000069411915242,0.999999967598724
44901.961871125,5.000000000000009,1.000011401444013,0.9999999664856627
44901.97368225,5.000000000000014,1.000017868143807,0.9999999690006256
44901.985074625,5.00000000000002,1.0000260201510562,0.9999999773714918
44901.997066375,5.0000000000000275,1.0000368966276159,0.9999999956569683
44902.009172375,5.0000000000000355,1.0000505892130727,1.0000000279322963
44902.019829,5.000000000000042,1.000065213205402,1.0000000715684383
44902.031995708,5.000000000000048,1.000085285829376,1.0000001446242759
44902.043757541,5.0000000000000515,1.0001086280054903,1.0000002454349923
44902.0559665,5.000000000000051,1.0001376079147788,1.0000003905529815
44902.067955916,5.000000000000044,1.000171525215127,1.000000583732102
44902.080014958,5.00000000000003,1.0002119564719918,1.0000008414726262
44902.090654166,5.00000000000001,1.0002536560159059,1.0000011330320586
44902.102602458,4.999999999999977,1.0003081710221042,1.0000015480324818
44902.114723458,4.999999999999929,1.0003729029904482,1.000002081858014
44902.126888875,4.999999999999865,1.0004487094895111,1.0000027535011264
44902.13905525,4.9999999999997815,1.000536782880006,1.0000035853127553
44902.151088375,4.999999999999677,1.0006374267220577,1.0000045910035138
44902.162997375,4.999999999999549,1.0007518091790197,1.000005792121562
44902.174629166,4.999999999999397,1.0008792415437362,1.0000071894374905
44902.186762,4.999999999999208,1.001030393793884,1.0000089133787387
44902.198932,4.999999999998983,1.0012025292505569,1.000010947793686
44902.210789833,4.999999999998726,1.0013918525181256,1.0000132554018315
44902.2227895,4.999999999998425,1.00160705148174,1.0000159504400727
44902.234942875,4.999999999998075,1.0018512321323472,1.0000190831985194
44902.24565925,4.999999999997725,1.002090112344034,1.0000222068521123
44902.257056083,4.999999999997307,1.002370133024952,1.0000259290498925
44902.269288125,4.999999999996803,1.0027024953661945,1.0000304173641623
44902.2810665,4.999999999996258,1.0030557596150396,1.0000352524347504
44902.293151416,4.999999999995636,1.003454320473491,1.0000407693138156
44902.303205,4.999999999995067,1.0038153856565273,1.000045804798508
44902.31536125,4.999999999994312,1.0042897779610334,1.0000524665063761
44902.327398791,4.999999999993489,1.0048025360687787,1.0000597110304084
44902.339522083,4.999999999992578,1.0053645788644594,1.0000676867911458
44902.349800916,4.999999999991741,1.0058787811758931,1.0000749899231582
44902.361840916,4.999999999990679,1.0065271531412836,1.0000841781934016
44902.373992041,4.999999999989514,1.0072342052180274,1.0000941388131162
44902.384933083,4.9999999999883835,1.007918145532581,1.0001036801576624
44902.397086916,4.9999999999870335,1.0087326626918938,1.0001148997292342
44902.409247333,4.999999999985582,1.0096076028163525,1.0001267605813586
44902.421336916,4.999999999984039,1.0105392287846404,1.0001391544517673
44902.432634875,4.999999999982506,1.01146752221676,1.000151247072604
44902.443769166,4.999999999980911,1.0124386592936403,1.0001636147993156
44902.455468458,4.999999999979147,1.0135211096418504,1.0001770643493355
44902.467423,4.999999999977255,1.0146947548073066,1.0001912588138848
44902.478524958,4.999999999975419,1.01584755043589,1.0002048118494276
44902.490664208,4.999999999973331,1.0171791465414457,1.0002200056427573
44902.502789333,4.999999999971167,1.0185851653897617,1.0002355393925852
44902.513183583,4.999999999969257,1.0198523025712767,1.000249094883522
44902.524173875,4.999999999967187,1.0212554791581627,1.0002636285398265
44902.535084416,4.999999999965089,1.0227141341350499,1.000278234055045
44902.54721075,4.999999999962716,1.0244135466070434,1.0002946504706416
44902.557584625,4.99999999996066,1.0259338676898468,1.0003088113480305
44902.568382666,4.9999999999585025,1.0275825671636942,1.0003236253087011
44902.580343041,4.9999999999561044,1.0294888079404039,1.0003401073478373
44902.590732125,4.9999999999540234,1.031213930319603,1.0003544536699123
44902.601011458,4.999999999951976,1.032985129046032,1.00036863570935
44902.613160083,4.999999999949584,1.03516197100837,1.000385375219982
44902.645004291,4.9999999999435705,1.0413067899911628,1.0004309298104062
44902.655921625,4.999999999941637,1.0435630368509137,1.0004469388611736
44902.667257416,4.999999999939723,1.0459884522517482,1.0004633153980407
44902.679339166,4.999999999937806,1.0486674373348241,1.0004804704398742
44902.691456666,4.99999999993603,1.0514529266814767,1.000497339550753
44902.703518833,4.999999999934427,1.0543248431963361,1.0005137630098297
44902.713963875,4.999999999933187,1.0568924236283601,1.0005276435001242
44902.726033833,4.999999999931942,1.0599535321921898,1.000543270826375
44902.738136291,4.999999999930917,1.0631249909391054,1.000558504105003
44902.749517208,4.999999999930172,1.0662013628088602,1.0005724049466427
44902.760836833,4.999999999929661,1.069352159899597,1.0005857866603027
44902.772994833,4.9999999999293845,1.0728380367897152,1.000599629940885
44902.783242416,4.999999999929385,1.0758584493336627,1.000610813585209
44902.794521625,4.9999999999296465,1.079270377099307,1.0006225507103235
44902.80666775,4.999999999930248,1.0830474777300776,1.000634505099673
44902.818744583,4.999999999931188,1.0869092949967822,1.0006456527812337
44902.830813416,4.999999999932482,1.0908747878234797,1.000656010044
44902.842967333,4.999999999934149,1.0949758787536943,1.0006656091422037
44902.854726083,4.999999999936117,1.099046676259899,1.0006740617231054
44902.86653825,4.999999999938448,1.1032381765058767,1.0006816903811384
44902.878358083,4.999999999941137,1.107535051647482,1.000688435756023
44902.890133208,4.9999999999441656,1.1119178351506471,1.0006942518747406
44902.901663625,4.999999999947466,1.1163083472096746,1.0006990532626059
44902.912746291,4.999999999950943,1.1206204705356377,1.0007028133391342
44902.92358025,4.999999999954622,1.1249230039734264,1.0007056626861583
44902.935738,4.999999999959068,1.1298537405978228,1.0007079097165303
